id,ime,regija,mesto,velikost,cena,tip,leto,adaptirano,nadstropje,agencija,opis,url
6290505,dobeno-stanovanje,LJ-okolica,Domžale,80.0,600.0,dvoinpolsobno,2019,2019,,Zasebna ponudba,"80 m2, 2,5-sobno, adaptirano l. 2019, manjša samostojna hišica - bivalni vikend, dva parkirišča, prenovljeno, delno opre...",https://www.nepremicnine.net/oglasi-oddaja/dobeno-stanovanje_6290505/
6265022,dobrova-stanovanje,LJ-okolica,Lj. J,75.0,550.0,dvosobno,2002,2019,1,Zasebna ponudba,"75 m2, 2-sobno, zgrajeno l. 2002, adaptirano l. 2019, 1/2 nad., oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dobrova-stanovanje_6265022/
6300171,dol-pri-ljubljani-stanovanje,LJ-okolica,Lj. SV del,85.0,750.0,trisobno,1960,,,Zasebna ponudba,"85 m2, 3-sobno, zgrajeno l. 1960, pritličje, oddamo. Cena: do cca 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dol-pri-ljubljani-stanovanje_6300171/
6298345,dole-pri-polici-pance-stanovanje,LJ-okolica,Grosuplje,70.0,500.0,dvosobno,2009,,VP,Zasebna ponudba,"70 m2, 2-sobno, zgrajeno l. 2009, 200 m2 zemljišča, VP/1 nad., Dvosobno stanovanje z vrtom v dvostanovanjski hiši, oddam...",https://www.nepremicnine.net/oglasi-oddaja/dole-pri-polici-pance-stanovanje_6298345/
6298032,dolenjske-toplice-neposredno-nad-terme-krka-stanovanje,Dolenjska,Novo mesto,25.0,200.0,garsonjera,1970,,P,Zasebna ponudba,"25 m2, garsonjera, v stavbi zgrajeni l. 1970, P/1 nad., oddamo. Cena: cca 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dolenjske-toplice-neposredno-nad-terme-krka-stanovanje_6298032/
6293735,dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,12.0,150.0,Soba,2015,2015,P,Zasebna ponudba,"12 m2, soba, adaptirana l. 2015, P/3 nad., Enoposteljne sobe po cca 12-15 m2 v hiši oddam. Sobe so opremljene, internet,...",https://www.nepremicnine.net/oglasi-oddaja/dolgi-most-stanovanje_6293735/
6179159,dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,60.8,650.0,dvosobno,2001,2015,,LJUBLJANA NEPREMIČNINE d.o.o.,"60,8 m2, 2-sobno, zgrajeno l. 2001, adaptirano l. 2015, 2. nad., na dolgem mostu 2 sobno stanovanje oddaja, oddamo. Cena...",https://www.nepremicnine.net/oglasi-oddaja/dolgi-most-stanovanje_6179159/
6296796,dolgi-most-stanovanje,LJ-mesto,Lj. Vič-Rudnik,70.0,500.0,trisobno,2003,2018,,Zasebna ponudba,"70 m2, 3-sobno, zgrajeno l. 2003, adaptirano l. 2018, 1. nad., oddamo. Cena: 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dolgi-most-stanovanje_6296796/
6212005,dolgi-most-lj-vic-izvoz-zahod-stanovanje,LJ-mesto,Lj. Vič-Rudnik,150.0,2700.0,triinpolsobno,2000,2014,4,Copia d.o.o.,"150 m2, 3,5-sobno, poslovni apartma, zgrajeno l. 2000, adaptirano l. 2014, 120 m2 zemljišča, 4/4 nad., Oddamo 2 sobno na...",https://www.nepremicnine.net/oglasi-oddaja/dolgi-most-lj-vic-izvoz-zahod-stanovanje_6212005/
6295969,domzale-stanovanje,LJ-okolica,Domžale,46.0,550.0,enosobno,2019,,1,"PRO LAND, nepremičninsko posredovanje, d.o.o.","46 m2, 1-sobno, zgrajeno l. 2019, 1/1 nad., na dobri lokaciji le 18 km iz Ljubljane-Ihan, oddamo lepo, novo in kompletno...",https://www.nepremicnine.net/oglasi-oddaja/domzale-stanovanje_6295969/
6295968,domzale-stanovanje,LJ-okolica,Domžale,58.0,650.0,dvosobno,2019,,P,"PRO LAND, nepremičninsko posredovanje, d.o.o.","58 m2, 2-sobno, zgrajeno l. 2019, P/1 nad., na dobri lokaciji le 18 km iz Ljubljane-Ihan, oddamo lepo, novo in kompletno...",https://www.nepremicnine.net/oglasi-oddaja/domzale-stanovanje_6295968/
6275923,domzale-stanovanje,LJ-okolica,Domžale,124.0,899.0,,2018,,1,Zasebna ponudba,"124 m2, 4-sobno, zgrajeno l. 2018, 450 m2 zemljišča, 1/1 nad., Oddamo novo, 4 sobno, delno opremljeno stanovanje v novoz...",https://www.nepremicnine.net/oglasi-oddaja/domzale-stanovanje_6275923/
6297474,domzale-center-stanovanje,LJ-okolica,Domžale,87.4,1100.0,trisobno,2017,,,"Nep Nepremičnine, Dejan Kuzma s.p.","87,4 m2, 3-sobno, zgrajeno l. 2017, 106 m2 zemljišča, pritličje, Novejše, funkcionalno in moderno zasnovano stanovanje, ...",https://www.nepremicnine.net/oglasi-oddaja/domzale-center-stanovanje_6297474/
6295974,domzale-centru-domzal-stanovanje,LJ-okolica,Domžale,45.0,400.0,enosobno,1970,2010,2,Zasebna ponudba,"45 m2, 1-sobno, zgrajeno l. 1970, adaptirano l. 2010, 2/5 nad., oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/domzale-centru-domzal-stanovanje_6295974/
6301412,domzale-rodica-stanovanje,LJ-okolica,Domžale,57.0,450.0,garsonjera,2008,,,"Salomon nepremičnine, Anže Nahtigal, s.p.","57 m2, garsonjera, zgrajena l. 2008, 2. nad., Nadstandardna garsonjera, shramba v kleti, dve parkirni mesti (eno v garaž...",https://www.nepremicnine.net/oglasi-oddaja/domzale-rodica-stanovanje_6301412/
6300245,donacka-gora-stanovanje,Savinjska,Šmarje pri Jelšah,30.0,200.0,enosobno,2008,2019,1,Zasebna ponudba,"30 m2, 1-sobno, zgrajeno l. 2008, adaptirano l. 2019, 1/2 nad., oddamo. Cena: do cca 200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/donacka-gora-stanovanje_6300245/
6301227,dragonja-secovlje-stanovanje,J. Primorska,Piran,25.0,350.0,garsonjera,2000,2018,,Zasebna ponudba,"25 m2, garsonjera, zgrajena l. 2000, adaptirana l. 2018, pritličje, Cena garsonjera 25 m2; 350 EUR vključno s stroški. P...",https://www.nepremicnine.net/oglasi-oddaja/dragonja-secovlje-stanovanje_6301227/
6301258,dravlje-stanovanje,LJ-mesto,Lj. Šiška,35.0,450.0,enosobno,1987,2017,,Zasebna ponudba,"35 m2, 1-sobno, zgrajeno l. 1987, adaptirano l. 2017, oddamo. Cena: 450,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dravlje-stanovanje_6301258/
6301213,dravlje-stanovanje,LJ-mesto,Lj. Šiška,36.4,500.0,enosobno,1972,2019,3,Zasebna ponudba,"36,4 m2, 1-sobno, zgrajeno l. 1972, adaptirano l. 2019, 3/4 nad., oddamo. Cena: 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dravlje-stanovanje_6301213/
6296949,dravlje-stanovanje,LJ-mesto,Lj. Šiška,43.0,550.0,enosobno,1984,2004,VP,Zasebna ponudba,"43 m2, 1-sobno, zgrajeno l. 1984, adaptirano l. 2004, VP/10 nad., Oddam 1-sobno opremljeno stanovanje, primerno za par a...",https://www.nepremicnine.net/oglasi-oddaja/dravlje-stanovanje_6296949/
6300810,dravlje-stanovanje,LJ-mesto,Lj. Šiška,109.0,750.0,trisobno,1910,,P,LJUBLJANA NEPREMIČNINE d.o.o.,"109 m2, 3-sobno, zgrajeno l. 1910, P/1 nad., oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dravlje-stanovanje_6300810/
6300808,dravlje-stanovanje,LJ-mesto,Lj. Šiška,214.0,850.0,dvoinpolsobno,1910,,,LJUBLJANA NEPREMIČNINE d.o.o.,"214 m2, 2,5-sobno, zgrajeno l. 1910, oddamo. Cena: 850,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/dravlje-stanovanje_6300808/
6296400,dravlje-regentova-cesta-21-stanovanje,LJ-mesto,Lj. Šiška,68.0,1800.0,dvoinpolsobno,2019,,P,Zasebna ponudba,"68 m2, 2,5-sobno, zgrajeno l. 2019, P/3 nad., v popolnoma novozgrajeni apartmajski hiši oddamo nadstandardno opremljeno ...",https://www.nepremicnine.net/oglasi-oddaja/dravlje-regentova-cesta-21-stanovanje_6296400/
6268102,dravograd-stanovanje,Koroška,Dravograd,112.7,350.0,trisobno,1900,,,"Nepremičninska družba, d.o.o., PE RE/MAX Premium","112,7 m2, 3-sobno, zgrajeno l. 1900, 655 m2 zemljišča, 1. nad., večje stanovanje z zemljiščem, oddamo. Cena: 350,00 EUR/...",https://www.nepremicnine.net/oglasi-oddaja/dravograd-stanovanje_6268102/
6286354,druzinska-vas-stanovanje,Dolenjska,Novo mesto,20.0,140.0,Soba,1995,,1,Zasebna ponudba,"20 m2, soba, zgrajena l. 1995, 1/2 nad., Oddamo več sob z po dvema posteljama. lastna kopalnica, skupna kuhinja. 2 minut...",https://www.nepremicnine.net/oglasi-oddaja/druzinska-vas-stanovanje_6286354/
6262024,duplica-stanovanje,LJ-okolica,Kamnik,23.0,370.0,garsonjera,1995,2017,4,Zasebna ponudba,"23 m2, garsonjera, zgrajena l. 1995, adaptirana l. 2017, 4/4 nad., Oddamo opremljeno stanovanje na Duplici. Je primerno ...",https://www.nepremicnine.net/oglasi-oddaja/duplica-stanovanje_6262024/
6300140,fuzine-archimetova-stanovanje,LJ-mesto,Lj. Moste-Polje,100.0,1200.0,,1985,2016,2,Zasebna ponudba,"100 m2, 4-sobno, zgrajeno l. 1985, adaptirano l. 2016, 2/4 nad., Oddam renovirano in komplet opremljeno stanovanje, odda...",https://www.nepremicnine.net/oglasi-oddaja/fuzine-archimetova-stanovanje_6300140/
6300774,fuzine-odlicna-lokacija-stanovanje,LJ-mesto,Lj. Moste-Polje,100.0,1200.0,,1985,2016,2,"Lucia tim d.o.o., PE Nepremičnine","100 m2, 4-sobno, zgrajeno l. 1985, adaptirano l. 2016, 2/4 nad., oddamo. Cena: cca 1.200,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/fuzine-odlicna-lokacija-stanovanje_6300774/
6300519,galjevica-knezov-stradon-stanovanje,LJ-mesto,Lj. Vič-Rudnik,81.4,990.0,trisobno,2008,2016,1,"Studio Domicil, d.o.o., Ljubljana","81,4 m2, 3-sobno, zgrajeno l. 2008, adaptirano l. 2016, 1/2 nad., Moderno, popolnoma opremljeno stanovanje z velikim, sv...",https://www.nepremicnine.net/oglasi-oddaja/galjevica-knezov-stradon-stanovanje_6300519/
6295912,gazon-stanovanje,J. Primorska,Koper,60.0,550.0,dvosobno,2019,2019,,Zasebna ponudba,"60 m2, 2-sobno, adaptirano l. 2019, adaptirano l. 2019, pritličje, oddamo. Cena: 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/gazon-stanovanje_6295912/
6298609,gmajnica-smidov-log-komenda-stanovanje,LJ-okolica,Kamnik,110.0,770.0,,2009,,2,Zasebna ponudba,"110 m2, 4-sobno, dupleks, zgrajeno l. 2009, 2/2 nad., oddamo. Cena: 770,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/gmajnica-smidov-log-komenda-stanovanje_6298609/
6209891,golac-stanovanje,J. Primorska,Sežana,32.0,450.0,enosobno,2010,,,"Kras nepremičnine, Sergij Čebulec s.p.","32 m2, 1-sobno, zgrajeno l. 2010, oddamo. Cena: 450,00 EUR/m2/mes",https://www.nepremicnine.net/oglasi-oddaja/golac-stanovanje_6209891/
6286391,gornja-radgona-ob-domu-starejsih-obcanov-stanovanje,Pomurska,Gornja Radgona,45.0,330.0,enosobno,2017,,3,Zasebna ponudba,"45 m2, 1-sobno, oskrbovano stanovanje za starejše, zgrajeno l. 2017, 3/4 nad., Oskrbovano stanovanje Gornja Radgona, Tra...",https://www.nepremicnine.net/oglasi-oddaja/gornja-radgona-ob-domu-starejsih-obcanov-stanovanje_6286391/
6274710,gradac-104-cena-z-stroski-stanovanje,Dolenjska,Metlika,100.0,375.0,enoinpolsobno,1995,2015,1,Zasebna ponudba,"100 m2, 1,5-sobno, zgrajeno l. 1995, adaptirano l. 2015, 1/1 nad., oddamo delno opremljeno stanovanje z dvema terasama. ...",https://www.nepremicnine.net/oglasi-oddaja/gradac-104-cena-z-stroski-stanovanje_6274710/
6289258,gradisce-nad-pijavo-gorico-stanovanje,LJ-okolica,Lj. J,58.0,500.0,dvosobno,2019,2019,P,Zasebna ponudba,"58 m2, 2-sobno, adaptirano l. 2019, P/2 nad., oddamo. Cena: cca 500,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/gradisce-nad-pijavo-gorico-stanovanje_6289258/
6291169,grosuplje-stanovanje,LJ-okolica,Grosuplje,56.0,550.0,dvosobno,1986,2017,2,Zasebna ponudba,"56 m2, 2-sobno, v stavbi zgrajeni l. 1986, adaptirano l. 2017, 2/4 nad., oddamo. Cena: cca 550,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/grosuplje-stanovanje_6291169/
6301253,grosuplje-centet-stanovanje,LJ-okolica,Grosuplje,18.7,290.0,garsonjera,2008,,,Zasebna ponudba,"18,7 m2, garsonjera, zgrajena l. 2008, pritličje, oddamo. Cena: 290,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/grosuplje-centet-stanovanje_6301253/
6301191,grosuplje-velika-racna-stanovanje,LJ-okolica,Grosuplje,31.0,320.0,enosobno,2019,2019,,Zasebna ponudba,"31 m2, 1-sobno, adaptirano l. 2019, adaptirano l. 2019, pritličje, prenovljeno v letu 2019, opremljena kuhinja in kopaln...",https://www.nepremicnine.net/oglasi-oddaja/grosuplje-velika-racna-stanovanje_6301191/
6290921,gumberk-6-km-od-tovarne-krka-in-renault-stanovanje,Dolenjska,Novo mesto,28.0,400.0,garsonjera,2011,2011,,Zasebna ponudba,"28 m2, garsonjera, adaptirana l. 2011, ste zaposleni in želite živeti blizu podjetja? Nudim popolno opremljen apartma. M...",https://www.nepremicnine.net/oglasi-oddaja/gumberk-6-km-od-tovarne-krka-in-renault-stanovanje_6290921/
6286918,horjul-stanovanje,LJ-okolica,Lj. J,40.0,200.0,enosobno,1980,2010,,Zasebna ponudba,"40 m2, 1-sobno, zgrajeno l. 1980, adaptirano l. 2010, 1. nad., Oddamo posteljo v stanovanju-souporaba sobe, kuhinje in k...",https://www.nepremicnine.net/oglasi-oddaja/horjul-stanovanje_6286918/
6300967,hrastnik-cesta-1maja-stanovanje,Zasavska,Hrastnik,15.0,130.0,Soba,2017,2017,,Zasebna ponudba,"15 m2, soba, adaptirana l. 2017, 2. nad., Oddam sobe izključno za delavce v stanovanju velikosti 50 m2, cena 130,00 EUR ...",https://www.nepremicnine.net/oglasi-oddaja/hrastnik-cesta-1maja-stanovanje_6300967/
6300249,hrastnik-log-stanovanje,Zasavska,Hrastnik,20.0,150.0,garsonjera,1938,2000,1,Nepremičnina posredovanje d.o.o.,"20 m2, garsonjera, zgrajena l. 1938, adaptirana l. 2000, 1/2 nad., na dobri lokaciji, parkirišče pred blokom, nizki mese...",https://www.nepremicnine.net/oglasi-oddaja/hrastnik-log-stanovanje_6300249/
6298351,hrvatini-stanovanje,J. Primorska,Koper,80.0,700.0,trisobno,2003,,1,Zasebna ponudba,"80 m2, 3-sobno, zgrajeno l. 2003, 1/1 nad., CK, internet, klima, 2 spalnici, 2 kopalnici, terasa, garderobna soba, oddam...",https://www.nepremicnine.net/oglasi-oddaja/hrvatini-stanovanje_6298351/
6300437,hrvatini-stanovanje,J. Primorska,Koper,90.0,480.0,dvosobno,2004,,P,Zasebna ponudba,"90 m2, 2-sobno, zgrajeno l. 2004, 100 m2 zemljišča, P/2 nad., oddamo. Cena: 480,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/hrvatini-stanovanje_6300437/
6290878,hrvatini-193-c-stanovanje,J. Primorska,Koper,98.0,950.0,trisobno,2000,,P+1,Zasebna ponudba,"98 m2, 3-sobno, dupleks, zgrajeno l. 2000, P+1/K+P+1, Samostojni duplex, soncna lega, panoramski pogled na morje in zale...",https://www.nepremicnine.net/oglasi-oddaja/hrvatini-193-c-stanovanje_6290878/
6295963,ihan-stanovanje,LJ-okolica,Domžale,46.0,550.0,enosobno,2019,,1,"PRO LAND, nepremičninsko posredovanje, d.o.o.","46 m2, 1-sobno, zgrajeno l. 2019, 1/1 nad., na dobri lokaciji le 18 km iz Ljubljane, oddamo lepo, novo in kompletno opre...",https://www.nepremicnine.net/oglasi-oddaja/ihan-stanovanje_6295963/
6295956,ihan-stanovanje,LJ-okolica,Domžale,56.0,650.0,dvosobno,2019,,,"PRO LAND, nepremičninsko posredovanje, d.o.o.","56 m2, 2-sobno, zgrajeno l. 2019, na dobri lokaciji le 18 km iz Ljubljane, oddamo lepo, novo in kompletno opremljeno 2 s...",https://www.nepremicnine.net/oglasi-oddaja/ihan-stanovanje_6295956/
6296205,iska-vas-stanovanje,LJ-okolica,Lj. J,80.0,750.0,trisobno,2018,2018,,Zasebna ponudba,"80 m2, 3-sobno, adaptirano l. 2018, 600 m2 zemljišča, pritličje, oddamo. Cena: 750,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/iska-vas-stanovanje_6296205/
6295898,ivancna-gorica-stanovanje,LJ-okolica,Grosuplje,70.0,600.0,dvoinpolsobno,1970,2010,,Zasebna ponudba,"70 m2, 2,5-sobno, zgrajeno l. 1970, adaptirano l. 2010, visoko pritličje, CK, optika, TV, parkirišče, pralni stroj, odda...",https://www.nepremicnine.net/oglasi-oddaja/ivancna-gorica-stanovanje_6295898/
6291726,izola-belvedere-60-mq-stanovanje,J. Primorska,Izola,60.0,600.0,dvosobno,2018,2018,,Zasebna ponudba,"60 m2, 2-sobno, adaptirano l. 2018, 40 m2 zemljišča, pritličje, 2 2sobno apartmaji z Kuhinja in bivanje, kopalnica, 2 sp...",https://www.nepremicnine.net/oglasi-oddaja/izola-belvedere-60-mq-stanovanje_6291726/
6290061,izola-blizina-plaze-simonov-zaliv-stanovanje,J. Primorska,Izola,40.0,600.0,enoinpolsobno,2019,2019,P,Zasebna ponudba,"40 m2, 1,5-sobno, adaptirano l. 2019, P/2 nad., Od 1.10 do 25.5.2020 oddamo stanovanje - Ul. oktobrske revolucije, oddam...",https://www.nepremicnine.net/oglasi-oddaja/izola-blizina-plaze-simonov-zaliv-stanovanje_6290061/
6292407,izola-center-stanovanje,J. Primorska,Izola,10.0,250.0,garsonjera,2017,2017,P,Zasebna ponudba,"10 m2, garsonjera, adaptirana l. 2017, P/2 nad., Kompletno opremljen studio 10 m2 v centru Izole, oddamo. Cena: cca 250,...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-stanovanje_6292407/
6300319,izola-center-stanovanje,J. Primorska,Izola,15.0,320.0,Soba,1900,2016,2,Zasebna ponudba,"15 m2, soba, zgrajena l. 1900, adaptirana l. 2016, 2/2 nad., Nekadilcem oddamo sobo in kopalnico s prekrasnim pogledom n...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-stanovanje_6300319/
6298599,izola-center-stanovanje,J. Primorska,Izola,16.0,190.0,Soba,1960,2019,,Zasebna ponudba,"16 m2, soba, zgrajena l. 1960, adaptirana l. 2019, 2. nad., Izola Center na odlični lokaciji oddamo sobo 1-2 študentom v...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-stanovanje_6298599/
6298076,izola-center-stanovanje,J. Primorska,Izola,23.0,290.0,garsonjera,2015,2015,,Zasebna ponudba,"23 m2, garsonjera, adaptirana l. 2015, 200 m2 zemljišča, pritličje, Garsonjero (novejse opremljeno) oddam eni osebi, odd...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-stanovanje_6298076/
6278610,izola-center-stanovanje,J. Primorska,Izola,250.0,2000.0,petsobno,2010,,2,Agencia d.o.o.,"250 m2, 5 in večsobno, dupleks, zgrajeno l. 2010, 2/2 nad., Na eni izmed najboljših lokacij v Izoli, tik ob samem mestne...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-stanovanje_6278610/
6293562,izola-center-220-m-od-postaje-stanovanje,J. Primorska,Izola,16.0,260.0,Soba,1800,2017,2,Zasebna ponudba,"16 m2, soba, zgrajena l. 1800, adaptirana l. 2017, 2/2 nad., Za krajše obdobje do 30. 3. 2020 oddam 2 enoposteljni sobi ...",https://www.nepremicnine.net/oglasi-oddaja/izola-center-220-m-od-postaje-stanovanje_6293562/
6289777,izola-livade-stanovanje,J. Primorska,Izola,56.0,400.0,enosobno,2018,2018,5,Zasebna ponudba,"56 m2, 1-sobno, adaptirano l. 2018, 5/5 nad., oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/izola-livade-stanovanje_6289777/
6293164,izola-livade-stanovanje,J. Primorska,Izola,60.0,750.0,dvosobno,2013,,3,Zasebna ponudba,"60 m2, 2-sobno, penthouse, zgrajeno l. 2013, 60 m2 zemljišča, 3/3 nad., Lastniška terasa 60 m2.CKTV, Klima, ...",https://www.nepremicnine.net/oglasi-oddaja/izola-livade-stanovanje_6293164/
6288976,izola-livade-stanovanje,J. Primorska,Izola,60.0,750.0,dvosobno,2013,,3,Agencia d.o.o.,"60 m2, 2-sobno, zgrajeno l. 2013, 3/3 nad., Oddaja se eni osebi ali paru brez otrok. V mirnem predelu Izole oddamo prost...",https://www.nepremicnine.net/oglasi-oddaja/izola-livade-stanovanje_6288976/
5625423,izola-livade-stanovanje,J. Primorska,Izola,70.0,80.0,Apartma,2012,,1,Zasebna ponudba,"70 m2, apartma, zgrajen l. 2012, 1/1 nad., Oddamo app. za 4-6 oseb v Izoli. App. ima 2 sobi z zakonskima posteljama, dne...",https://www.nepremicnine.net/oglasi-oddaja/izola-livade-stanovanje_5625423/
6298256,izola-livade-stanovanje,J. Primorska,Izola,78.2,850.0,trisobno,2013,,2,Agencia d.o.o.,"78,2 m2, 3-sobno, zgrajeno l. 2013, 2/3 nad., V mirnem predelu Izole, v Livadah, oddamo 3 sobno stanovanje s pogledom na...",https://www.nepremicnine.net/oglasi-oddaja/izola-livade-stanovanje_6298256/
6296225,jagodje-stanovanje,J. Primorska,Izola,33.5,400.0,enosobno,1976,,P,"Nepremičninska družba, d.o.o., PE RE/MAX Obala","33,5 m2, 1-sobno, zgrajeno l. 1976, P/3 nad., oddamo opremljeno stanovanje v izoli, oddamo. Cena: 400,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/jagodje-stanovanje_6296225/
6296226,jagodje-stanovanje,J. Primorska,Izola,84.79,700.0,,1976,,2,"Nepremičninska družba, d.o.o., PE RE/MAX Obala","84,79 m2, 4-sobno, zgrajeno l. 1976, 2/2 nad., oddamo opremljeno 4-sobno stanovanje v izoli, oddamo. Cena: 700,00 EUR/me...",https://www.nepremicnine.net/oglasi-oddaja/jagodje-stanovanje_6296226/
6289337,jagodje-isola-stanovanje,J. Primorska,Izola,150.0,750.0,triinpolsobno,1980,2000,1,Zasebna ponudba,"150 m2, 3,5-sobno, zgrajeno l. 1980, adaptirano l. 2000, 1/2 nad., Oddam 3,5 sobno stanovanje najmanj 4 študentom v Izol...",https://www.nepremicnine.net/oglasi-oddaja/jagodje-isola-stanovanje_6289337/
6299683,jagodje-san-simon-stanovanje,J. Primorska,Izola,30.0,380.0,garsonjera,1993,,4,Zasebna ponudba,"30 m2, garsonjera, zgrajena l. 1993, 4/4 nad., V San Simonu oddamo garsonjero primerno za dve osebi. Cena zajema uporabo...",https://www.nepremicnine.net/oglasi-oddaja/jagodje-san-simon-stanovanje_6299683/
6296637,jagodje-simonov-zaliv-stanovanje,J. Primorska,Izola,25.0,400.0,garsonjera,2018,2018,P,Zasebna ponudba,"25 m2, garsonjera, adaptirana l. 2018, 8 m2 zemljišča, P/2 nad., Oddam garsonjero za dolocen cas do maja 2019. Garsonjer...",https://www.nepremicnine.net/oglasi-oddaja/jagodje-simonov-zaliv-stanovanje_6296637/
6298065,jarse-stanovanje,LJ-mesto,Lj. Moste-Polje,53.0,600.0,dvoinpolsobno,2019,2019,PK,Zasebna ponudba,"53 m2, 2,5-sobno, adaptirano l. 2019, PK/2 nad., oddamo. Cena: cca 600,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/jarse-stanovanje_6298065/
6255390,jarse-stanovanje,LJ-mesto,Lj. Moste-Polje,119.1,2000.0,,2002,,,"Stoja trade, d.o.o., Ljubljana","119,1 m2, 4-sobno, zgrajeno l. 2002, 3. nad., oddamo. Cena: 2.000,00 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/jarse-stanovanje_6255390/
6259524,jesenice-brezice-stanovanje,Posavska,Brežice,60.0,280.0,dvosobno,1988,2018,P,Zasebna ponudba,"60 m2, 2-sobno, zgrajeno l. 1988, adaptirano l. 2018, 200 m2 zemljišča, P/2 nad., Oddam stanovanje v samostojni hiši, v ...",https://www.nepremicnine.net/oglasi-oddaja/jesenice-brezice-stanovanje_6259524/
6300925,jesenice-cesta-franceta-preserna-3e-stanovanje,Gorenjska,Jesenice,68.1,262.16,trisobno,2009,,,Stanovanjski sklad RS,"68,1 m2, 3-sobno, zgrajeno l. 2009, 1. nad., oddamo. Cena: 262,16 EUR/mes",https://www.nepremicnine.net/oglasi-oddaja/jesenice-cesta-franceta-preserna-3e-stanovanje_6300925/
6292251,jezero-brezovica-preserje-stanovanje,LJ-okolica,Lj. J,15.0,300.0,Soba,1965,2019,1,Zasebna ponudba,"15 m2, soba, zgrajena l. 1965, adaptirana l. 2019, 1/1 nad., Oddamo več sob v stanovanjski hiši. Skupna kuhinja, kopalni...",https://www.nepremicnine.net/oglasi-oddaja/jezero-brezovica-preserje-stanovanje_6292251/
6295668,jezica-stanovanje,LJ-mesto,Lj. Bežigrad,15.0,300.0,Soba,2005,2005,P,Zasebna ponudba,"15 m2, soba, adaptirana l. 2005, P/1 nad., V hiši oddam eno in dvoposteljno sobo študentom, opremljeno, parkirišče, bliž...",https://www.nepremicnine.net/oglasi-oddaja/jezica-stanovanje_6295668/
